label,total_pixels,x_pixels,y_pixels,integrated_intensity,brightest_pixel,brightest_pixel_x,brightest_pixel_y,brightest_pixel_RA,brightest_pixel_DEC,center_of_mass_x,center_of_mass_y,center_of_mass_RA,center_of_mass_DEC,center_of_gaus_fit_x,center_of_gaus_fit_y,center_of_gaus_fit_RA,center_of_gaus_fit_DEC,fit_x_axis,fit_y_axis,fit_theta,deconv_x,deconv_y,integrated_intensity_fit,ratio_residual,mosaic,comp
P160+55_8220,47,10,14,0.3954720326926607,0.00027459541480640205,5231,9551,160.0401767883166,56.52501014829811,5229.467320359554,9544.724212930618,160.0413424457062,56.522394897926006,5230.569468915324,9545.56124398963,160.04050886945186,56.52274309823949,1.3240178041174333,14.0,-4.0209611741654285,0.0,32.72391753928607,0.4022115960478681,0.28132425988528603,P160+55,8220
P160+57_8842,47,9,8,0.5041790721542393,0.00042555301238659496,5299,466,159.93106628951102,55.36917018864954,5300.19901926966,465.0390633300104,159.93019097229435,55.36876686174491,5300.557470638983,464.699600651948,159.92992950254128,55.36862452934489,2.910061943453485,1.9219132796324323,-1.1030127717408358,5.5640916811085495,2.1171922006428576,0.5124141598366039,0.14841449727803738,P160+57,8842
P160+55_8536,26,4,8,0.23112335471793494,0.000281171922339702,5385,6779,159.93063865248794,55.36954772274334,5387.008673884027,6778.630871043149,159.92916676424372,55.36939122559157,5386.439559143792,6778.540818236414,159.92958425310482,55.3693544627202,1.4661218828860003,4.076088228450849,-1.1952881577685723,0.0,8.725269296140551,0.234607079342563,0.08654563500892412,P160+55,8536
P160+57_9744,22,5,6,0.2308822017005361,0.00035686321169776404,5755,2857,159.5783319957605,56.36412850004504,5756.884430568764,2855.8881263348076,159.5769233769081,56.36365682269586,5757.007413792016,2855.758107063794,159.57683190504125,56.36360209842206,1.7275522512062371,1.655275757702978,-0.9876902070003509,0.7411015588453721,0.0,0.23648770731929145,0.11031089786817168,P160+57,9744
P160+55_9628,28,6,6,0.3402932096106333,0.0005324447510223387,5845,9167,159.57879345441853,56.363674565292655,5845.4352929975375,9167.186234430632,159.57846485223405,56.3637507055561,5845.368556535458,9167.082724372416,159.57851570413632,56.36370778714674,1.7822425829968804,1.5960975217694726,-0.11305537740769928,1.2702907369166243,0.0,0.3467694945479109,0.07400480979477389,P160+55,9628
P160+57_12450,26,6,6,0.3132705945376615,0.0004831350137730587,7293,1672,158.44570412869794,55.85820885785629,7292.810477867251,1671.5858517810486,158.44585306016472,55.8580384677439,7292.840960235273,1671.6389622063543,158.44582937564482,55.85806024840062,1.4784209389506084,1.8822489237055011,-0.0553266552268059,0.0,1.909395968876452,0.32227992585235216,0.08613527116136016,P160+57,12450
P160+55_12874,122,30,20,1.6055671801740008,0.0007192316431352874,7382,7979,158.44500208530206,55.858138435050584,7386.0420155554275,7980.019512931273,158.44198303636125,55.858522148785426,7391.376635173384,7970.0,158.43820771494674,55.85429342435578,30.0,1.9616159213674,-4.244489946698914,70.53126753455949,2.3103016226257385,1.281044215855145,0.5915575066470717,P160+55,12874
P160+57_411,17,4,5,0.18270724421133394,0.00038324619132079136,516,2659,163.51065934791976,56.24189612516698,516.8700727373335,2658.337124404305,163.50998423725358,56.241637236305564,516.762676505772,2658.1815247617287,163.51005928817352,56.241570361929206,1.763365259117022,1.3560069379952189,0.423856774746927,1.1146708153029004,0.0,0.18542684304675192,0.06553507640674627,P160+57,411
P164+55_9538,26,5,7,0.3573429574858362,0.0005580586483771221,6285,8537,163.51119298473782,56.24197877715039,6285.922955831687,8536.343519297925,163.5105089991976,56.241699030055386,6285.8984307381725,8536.391742604128,163.51052679812864,56.241719291317004,1.9245357328732435,1.4567915513643217,0.27193033315234505,2.1303609447863567,0.0,0.3652261757822266,0.09580610211734993,P164+55,9538
P160+57_2014,495,17,43,50.4549865873735,0.02115332814951783,1800,2593,162.5464305163694,56.23578575877543,1813.474397285431,2578.587255432893,162.53598197009555,56.2299669871001,1810.0,2578.4541241240195,162.53858231546837,56.22986413805722,5.744930023185262,2.824402310972649,-0.06957167284828762,12.923399773381874,5.313685912395036,49.76023625672922,0.3843255451576348,P160+57,2014
P164+55_11487,42,8,7,0.6940170648938391,0.0007691042330319397,7571,8553,162.5468350085353,56.236401270907095,7571.967251586894,8552.977011380124,162.54611054053018,56.236379712785656,7571.933098144216,8552.799991628392,162.5461401597089,56.23630638382407,1.7975480623812643,2.184753603399648,-0.9090942066315044,1.3847242009391991,3.2354218170557694,0.7081187878132837,0.06479938017077685,P164+55,11487
P160+57_2783,35,6,9,0.39692348562939,0.00041400508409167113,2330,1535,162.12821589001112,55.80163682913207,2330.894944023719,1534.035236369603,162.12753375880757,55.80124484253906,2330.913781392153,1534.1937841645806,162.12752289020506,55.80131110961828,2.5591607757096506,1.5976425727634098,0.2596045375815537,4.507444079503834,0.0,0.4094982899899103,0.12337504193154315,P160+57,2783
P164+55_12236,21,4,6,0.2891876065448406,0.0005002413977200439,8167,7530,162.1279872735136,55.80214342666816,8168.008264648507,7527.605179891939,162.12730429459023,55.801131047186324,8168.553902266027,7527.658719163857,162.12689850664188,55.80114522989773,2.3047656470786793,1.4332204474051522,-0.07514820939184108,3.66819790496172,0.0,0.2918648153890489,0.05358307377240215,P164+55,12236
P160+57_13072,85,25,5,1.0465515117581494,0.0004941708150377777,7590,7207,158.09218086375867,58.15990900878212,7586.777802679101,7217.511808188103,158.0944528360616,58.164330806950815,7585.1728037918565,7211.0,158.0958887470405,58.16164026437757,9.241188081173837,5.0,0.18160377693170804,21.3905516077954,11.073817594307261,1.075337329984588,0.4264314602547471,P160+57,13072
P155+57_1338,24,6,6,0.3171837665072145,0.0005323058063047245,1593,7329,158.0921638054945,58.15911831996112,1593.3436527251813,7329.590275074401,158.0919102162824,58.15936951013921,1593.279259599246,7329.556302303544,158.091960033026,58.15935435478116,1.7251671546952818,1.3454472013436531,-0.2201498262615858,0.7096242679082698,0.0,0.3288000175777363,0.09304360848018928,P155+57,1338
P160+57_13379,27,5,10,0.22397428715481946,0.00024043042572702042,7747,6834,157.9783799000469,58.00238189288189,7749.575772160387,6833.979506397054,157.97635574626068,58.002336718554055,7749.411853317502,6833.998343736852,157.97648408547997,58.002346896287854,5.0,1.1231095521815344,-0.08420535883575354,11.073817594307261,0.0,0.22348567631884006,0.2982153367507322,P160+57,13379
P155+57_1460,20,4,7,0.18809494046699124,0.00026983476168693303,1724,6947,157.97779785595395,58.002043738772144,1724.7166098311402,6944.507552709703,157.97716358878728,58.00101649375826,1724.005395740672,6944.363328098985,157.9777184945981,58.000945798083,4.0,1.0954451908066654,0.15408356800375062,8.527768706506585,0.0,0.1899350325959157,0.17317131137694536,P155+57,1460
P160+57_14294,24,4,8,0.2550550716997617,0.00041596403730278933,8346,7436,157.4878654205311,58.2436563273889,8346.820472317162,7435.905079520123,157.48721935046882,58.24360267678564,8346.272751973629,7436.041057458738,157.48764824160762,58.24366872673627,3.318224656917186,1.2652108697509303,0.24403178942259585,6.712362717247795,0.0,0.2577184825384948,0.11479856393757926,P160+57,14294
P155+57_2254,16,5,4,0.1801440434670563,0.0004093323199037714,2364,7507,157.4874230283803,58.243902421556044,2363.29140586341,7507.743686491136,157.48800098115262,58.244203742692214,2363.158309912426,7507.612642286297,157.48810331029586,58.244147561371705,1.351544293544777,1.4924941872606694,-0.42534939958419904,0.0,0.0,0.18296820652851775,0.08029521174145997,P155+57,2254
P160+57_1948,48,8,8,1.034429877265667,0.0013243962637247905,1751,5914,162.6692406683993,57.61810581503838,1750.1134843939471,5914.646581549492,162.66994766752669,57.61836225969677,1750.0234649113559,5914.597937756406,162.67001635910324,57.618340702140166,1.8728590240635128,1.6621335176002543,0.11930743678088135,1.8574901152065184,0.0,1.0526167793492225,0.035255950247722,P160+57,1948
P165+57_10630,21,4,6,0.23696664332800696,0.0003901195935362436,7735,5699,162.6691334710511,57.61828211058646,7736.560123113921,5698.536430930229,162.66793298284338,57.61806603904974,7736.547632954679,5698.537090458707,162.66794267830187,57.61806649814324,2.1461145205078345,1.4429455915146283,0.2540882289639739,3.0886922892127413,0.0,0.2394073496512581,0.06987044844062527,P165+57,10630
P160+57_1794,40,7,7,0.6329409859377851,0.0008249048736691897,1633,1799,162.65135899208315,55.902734297635774,1634.080381621327,1798.6735482087713,162.65054803291503,55.90261381348093,1634.0736428502441,1798.5643188731424,162.65055028710626,55.902568220041296,1.7200405446130047,1.8552054949710888,0.38434248486698336,0.6368880325432454,1.7565084735362932,0.6436389340100586,0.03967589582886801,P160+57,1794
P165+57_10820,18,4,5,0.2208445836606069,0.00047419206671983535,7905,1586,162.6505895208939,55.90297795031222,7905.965823226162,1585.3733770195772,162.64988830914984,55.9027025835694,7905.9539008583215,1585.2365932933035,162.6499007446713,55.9026457890625,1.893287817611236,1.3111256521790684,-0.4135318576891516,1.9689853941972533,0.0,0.2227960490102955,0.048691598264200164,P165+57,10820
P160+57_14087,18,4,7,0.17232416760924374,0.0003315490926875167,8204,1604,157.7715216558096,55.81765164293881,8205.684167399575,1603.7429211834965,157.77028009037878,55.817518483235176,8205.232092402544,1603.6520491098588,157.77061769834066,55.81748763862496,2.6674838522698026,0.9383274610849904,0.2131003032821004,4.843195671986144,0.0,0.17714994533948136,0.1549160747173592,P160+57,14087
P155+55_2303,29,6,6,0.4024612579230917,0.0005527198619927203,2179,7873,157.7715603794172,55.817060450054406,2178.6452802836943,7873.670208027028,157.77183840541434,55.817335233616866,2178.6111670933087,7873.788103078056,157.77186634108568,55.81738392136322,1.6540679691889617,1.9650907429404467,0.08207985517355297,0.0,2.3266188651234065,0.41034327603959225,0.07384512105024042,P155+55,2303
P160+57_14405,40,7,7,0.6739115123935779,0.0008775300765584481,8456,3019,157.54272067670001,56.402821972781275,8456.149891104109,3019.3318718795417,157.54259782680262,56.402957622338974,8456.196170074196,3019.3745629929076,157.5425617043053,56.40297461617062,1.944256235289897,1.6564301549374505,0.605888259337403,2.227443470447919,0.0,0.6848436004887304,0.036373311709549744,P160+57,14405
P155+55_2818,38,8,7,0.5007210561169083,0.0005989849204447127,2526,9271,157.54226005608749,56.40359284474468,2526.213002352709,9271.4283011753,157.5421084344711,56.403773678944255,2526.061477883692,9271.279100728903,157.54221946720835,56.40370982982841,1.6848312567698291,2.0208469117305627,-0.3669854425920917,0.0,2.57789041196899,0.5136539798102466,0.11855167560904503,P155+55,2818
P160+57_10694,24,6,6,0.2220295197307844,0.00030831207261355193,6336,9028,159.05584452483842,58.931922444369924,6335.422203532378,9027.576704196945,159.05631737512536,58.931750429719116,6335.401257050209,9027.640089789602,159.05633332980082,58.931777008239315,1.9156715698590108,1.5846730905886206,-0.007546661681508356,2.0855883283363283,0.0,0.2278436897640925,0.1657465289704072,P160+57,10694
P155+60_552,23,7,6,0.2412271003741673,0.00034885559805609214,812,3001,159.05538284246754,58.9324481765053,811.6380108207788,3000.922792568946,159.05567202457104,58.93240899524026,811.6732233228093,3000.8777500032147,159.0556419275635,58.93239093153569,1.4097895847230164,1.82536744916144,0.642332812766473,0.0,1.5736405269790026,0.25334313733344005,0.16634262260593508,P155+60,552
P160+57_11268,31,6,7,0.4211754112212231,0.0005886056091517893,6636,8723,158.81913027565207,58.80230122102788,6635.615653722667,8722.700204142111,158.81944474376212,58.80217977646412,6635.5615603415035,8722.76419136527,158.81948710729438,58.80220693340417,1.7972449507164163,1.6609668165390346,0.00020259079028684743,1.3825407610375602,0.0,0.432378220321313,0.07080620068374205,P160+57,11268
P155+60_852,18,4,6,0.17991628723424635,0.00032700294054208016,1091,2675,158.81897838941651,58.80195948706972,1091.2103342419184,2674.666566617221,158.81879783439555,58.80182444978261,1090.8637162353257,2674.7549905559554,158.8190795209239,58.80185503290145,2.4746039723904962,1.096702959317856,-0.14463357747170294,4.2375474083913485,0.0,0.1839242172472196,0.10886512735972063,P155+60,852
P160+57_11727,72,10,10,1.5844071175542616,0.001480888005222527,6933,7686,158.60144794815372,58.36730977842532,6933.495746339024,7685.418375882886,158.60106587984143,58.36706229659596,6933.4888652352965,7685.214321860444,158.60107545097412,58.366977354143536,1.990931263827192,2.199746378086427,-0.05181200984077144,2.4454068821293777,3.2912719611884658,1.6025172594397143,0.06787284461892253,P160+57,11727
P155+60_1153,41,10,5,1.5005948644080502,0.0017487298267524498,1320,1623,158.60150273319718,58.36788148793245,1318.0164686163464,1625.6154329936326,158.60315956833722,58.36893771025901,1318.0127268451656,1625.67906591112,158.60316452950087,58.36896414765353,1.24908004098211,2.838857229990752,-0.031738186765805705,0.0,5.3562297429149845,1.5341400802253988,0.06503798566488125,P155+60,1153
P160+57_12350,179,19,15,4.788867789384909,0.0029856487972374905,7253,8535,158.32743143133462,58.717431362683925,7255.267263059188,8533.404662768517,158.32565040349908,58.71673926140149,7255.292479987785,8532.441798601709,158.32565299219155,58.7163377889945,2.832357361201,2.0599020428813897,-0.07797947653984655,5.337114378777403,2.743952826750422,4.258235507583928,0.1528411704203063,P160+57,12350
P155+60_1747,27,6,5,0.43050409004355,0.0006531613674587152,1694,2448,158.3276414469186,58.71734619762041,1692.916772018288,2448.634898313558,158.3285283375233,58.71759447244207,1692.869443819365,2448.7144581499497,158.32856855994785,58.717626900767925,1.6273858150776954,1.9351952601047344,0.14546805813630642,0.0,2.1832504387812097,0.4350128412294755,0.036336313013794974,P155+60,1747
P217+60_7305,47,8,8,1.0366623130479538,0.0012487939443264686,7314,6644,215.6934661516617,60.71027410242721,7314.450915353141,6643.282420827735,215.6931016395919,60.70996931719962,7314.480217572253,6643.3358178931385,215.6930752486733,60.70999117191804,1.896374485954556,1.6975173935316168,-0.5410765897306139,1.9853885794070896,0.0,1.0611918847435415,0.04077342979804886,P217+60,7305
P212+60_486,45,7,7,1.2308601004329902,0.0016257031152388296,1062,6582,215.69277962870103,60.71101566322258,1062.0211627617484,6581.973451412257,215.69276055420337,60.71100502411346,1062.0313192577162,6581.943609417969,215.6927507149289,60.71099280006819,1.8404067130676407,1.7788599602248536,0.13764085778886415,1.6679487890949622,1.2437210655003763,1.2390146790358865,0.015310471542429729,P212+60,486
P217+60_9047,107,14,10,5.585131898947752,0.004803018171509208,9107,3253,214.31886408621259,59.26718875870475,9105.658577453178,3254.2130092685966,214.31990552023728,59.26772274633239,9105.641721937334,3253.929425603703,214.3199312458225,59.267605104436115,1.8885613154652088,2.3891556465594315,-0.18613662828078772,1.943652204023584,3.956290136656437,5.5455870809694074,0.054296065777796894,P217+60,9047
P212+60_1627,31,5,7,0.5835564893085833,0.0008471650398487576,2583,3059,214.31953258194812,59.266959252160426,2583.821222437329,3058.0383285900684,214.31884297482682,59.266567533025764,2583.82096271531,3058.0816694011028,214.31884409618297,59.266585584176646,2.004247805537287,1.67232345848993,0.4573735223800967,2.5050008335516205,0.0,0.5888123248526391,0.04140729331909615,P212+60,1627
P217+60_3269,105,16,12,1.8034865890163017,0.0009836806081608123,3813,1809,218.62357785193558,58.70882146605349,3809.692901518083,1812.289752996577,218.6262641524843,58.71017478456168,3809.541274030151,1812.691399165564,218.6263898686998,58.71034135486007,1.8776228587779171,5.03092915853152,0.5009114694078773,1.883970120698353,11.151224929245718,1.8404759863960771,0.13326382643675908,P217+60,3269
P217+57_5346,20,4,6,0.20613063578005594,0.00037513579239801235,4141,8049,218.62294494892518,58.70956039071255,4141.348729752502,8048.890421850177,218.62266419849618,58.70951634842425,4141.20196485656,8049.1120207246095,218.6227839473811,58.70960801385091,2.679003479636516,1.2759805926022985,0.13073252366526006,4.8783264809834215,0.0,0.20850160669478904,0.06235387331617572,P217+57,5346
P217+60_4986,18,4,6,0.23371910560391346,0.0004485231839966239,5254,2969,217.46313261993618,59.19465785881992,5254.988432226386,2968.2971737624434,217.46233113701211,59.194363027445775,5254.7232291222,2968.288345868979,217.46254693854786,59.19435987588031,1.9154307115674982,1.2084840852251917,-0.1407536618386519,2.084361256489851,0.0,0.2387202680603151,0.09675272985289766,P217+60,4986
P217+57_7658,26,5,7,0.2718046337321717,0.00038645803052339415,5579,9208,217.46370718281761,59.19423638097804,5579.965237530357,9207.072823283164,217.46292641489552,59.19384751819946,5579.877547950867,9207.181185231413,217.46299722704185,59.19389290420784,2.2082554917895814,1.4184801394227702,-0.5235672838160612,3.3227188696557417,0.0,0.27740438237237464,0.10698023101479943,P217+57,7658
P217+60_5177,42,21,3,0.5747789151263485,0.0005460643385131237,5400,1083,217.35406147670398,58.408322571483296,5385.721336692257,1092.4246423114353,217.36537222190861,58.41228853707103,5385.721336692257,1085.0,217.36540846352923,58.40919382588968,21.0,3.0,0.0,49.28917987769209,5.822937145489041,0.44154532592663065,0.6613046618714506,P217+60,5177
P217+57_7957,70,9,9,2.4944064070177814,0.0029064385399292787,5729,7324,217.35335845607403,58.40861921402745,5728.983606530972,7324.175609690896,217.35337043442172,58.40869244364459,5729.014323934589,7324.199996793272,217.35334585546872,58.40870250979639,1.918669336214264,1.8056625292252084,0.5246595200924139,2.1008135294293915,1.4420789671917476,2.496666122377793,0.02262721231905912,P217+57,7957
P217+60_5221,39,7,7,0.8744944275894262,0.0012589211948580811,5422,1875,217.3323815895162,58.73835607196801,5422.237834940061,1875.2265251558813,217.33218942274416,58.73844981002974,5422.310085575596,1875.167713455783,217.3321317270064,58.738425097006505,1.799460367931997,1.604166683461335,0.24885189185368214,1.3984291382927818,0.0,0.8906448347106097,0.040261250882124934,P217+60,5221
P217+57_7989,21,6,5,0.2390411588008848,0.00045367851684559015,5750,8117,217.3316542049337,58.739019824431075,5748.93162436592,8117.6581331261605,217.3325078211176,58.739297590004035,5748.917676438053,8117.800205118856,217.33251811536053,58.73935684465625,1.6029647060074568,1.4131863520702488,0.21605100394137294,0.0,0.0,0.24376279245850985,0.12620995787283362,P217+57,7989
P217+60_7330,24,7,5,0.2660459216367672,0.0003523787469363056,7339,1750,215.7966164543349,58.67161186882166,7339.1099266656265,1750.9891192570951,215.79650496639758,58.672022555997934,7339.151277720526,1750.8567259262077,215.79647497299564,58.67196688594184,1.2224995756902846,3.3221442809693884,0.315647012782912,0.0,6.723105066786058,0.2732000985727417,0.1349180491962982,P217+60,7330
P213+57_1114,21,3,9,0.19652005050674626,0.0002901220392748924,1440,7868,215.79640831804352,58.67234582250222,1443.6073867003327,7863.000203558077,215.79335490019352,58.670324554738244,1442.0,7862.8312605952615,215.7946367714081,58.67022715262407,2.9594348439852274,1.5090949117216426,-0.00532337766131644,5.706669417235031,0.0,0.19390936995196345,0.27277443259073736,P213+57,1114
P217+60_8684,51,9,8,1.3464824134976927,0.0018330599809902245,8742,3131,214.62096454382,59.224017133309204,8740.985707649728,3131.705556258749,214.62176268549518,59.224330969941825,8741.059578775034,3131.8047105049727,214.62169875428853,59.22437077305739,1.84176217913787,1.5982916351811507,0.3719551338513068,1.6762247607775411,0.0,1.3533440309909548,0.043723670747408176,P217+60,8684
P213+57_3046,39,6,12,0.4024853364689753,0.0003573379106254851,2936,9146,214.6216500475409,59.22459177989988,2936.782830998143,9145.751066007326,214.62100789934945,59.224495584601115,2935.7082039730376,9146.099681358311,214.6218895381975,59.224630507875816,6.0,1.19589688507341,-0.23439395192122706,13.550881447391687,0.0,0.4021404125162007,0.2581033153915988,P213+57,3046
P217+60_618,17,4,6,0.24173268284216146,0.0005405637269431707,1183,6748,220.91942482902675,60.73322432738365,1184.4258070304868,6747.2496966270555,220.9181799821926,60.73294022711198,1184.423692617679,6747.085179402146,220.91817507945046,60.73287170842288,1.3294986037347905,1.4899189825880377,1.0476589171223138,0.0,0.0,0.24881892698540706,0.09829057886004554,P217+60,618
P222+60_7621,26,6,6,0.3580185676163094,0.0005152411284043231,7112,6481,220.9197365589856,60.73320175166728,7110.1428853074185,6481.9574995450785,220.92129354769986,60.73362438501591,7109.892411475306,6482.189806034598,220.9215008194165,60.73372435401282,2.0828760637357613,1.5434027114494688,-0.6018186333295941,2.8384936893542108,0.0,0.3680784273720675,0.0875811643768196,P222+60,7621
P217+60_1274,29,6,7,0.4255328098458265,0.000620279985785024,1904,3239,220.19582851449115,59.28498983178786,1904.0389896849492,3238.823186669521,220.1957914891221,59.28491679651687,1904.0273082917417,3238.85572116101,220.19580197708459,59.28493016673325,1.8887663112505528,1.4921253949151652,0.3006868789804514,1.9447564685781984,0.0,0.4401757580541158,0.08745667439111167,P217+60,1274
P222+60_8774,27,5,7,0.4619011150252353,0.0008091877290773113,8106,3040,220.1955403614872,59.28530771105493,8105.981887068712,3039.317288937409,220.19557821391442,59.28502378645374,8105.952348940084,3039.5322222760487,220.1955950288728,59.28511378571621,1.5324052052491808,1.6649824729438676,-1.6062602950442475,0.0,0.0,0.4702392932910219,0.06862019978943447,P222+60,8774
P217+60_2179,104,11,13,4.807463306033756,0.004881770521963631,2805,3310,219.46238883272727,59.32619920148695,2807.841733035229,3307.6095802194927,219.4600190281674,59.3252335682559,2808.190485981294,3307.477233855495,219.4597315222246,59.32518213166225,1.8469077520389263,1.9647499015197032,0.9649662873772472,1.7073308675274146,2.3250221164392286,4.579139415676981,0.08142036091935329,P217+60,2179
P222+60_9826,17,3,8,0.19370161357814766,0.000369150571619248,8999,3182,219.46169501663246,59.326812042951566,9000.905848403074,3181.910853127119,219.4601436247847,59.326732968967676,9000.004615251053,3182.057107402847,219.46087277934467,59.326813680988884,3.0,0.9057931647227848,-0.16909772391230807,5.822937145489041,0.0,0.18366232177299224,0.2364512345751444,P222+60,9826
P217+60_2252,33,6,7,0.41129227182291134,0.00046952684164578047,2868,3690,219.4185935448972,59.48515056898408,2866.5276785374544,3691.028067692594,219.41982230661728,59.4855635996469,2866.2939215383867,3691.409128803319,219.4200218104927,59.485719915645326,1.9505074231666524,2.7886442531516127,-1.0544400970773504,2.2575456343650044,5.207905173550493,0.41467175581107385,0.10247400394686527,P217+60,2252
P222+60_9865,37,8,8,0.5297443634662119,0.0005926903743300749,9031,3565,219.41895206277286,59.485471173267925,9032.340964358153,3564.282431597005,219.417884038359,59.485142705411604,9032.508707771898,3564.035391180243,219.41775730821254,59.485036174023286,2.6308627040192194,1.5343218403376246,-0.5368404295053973,4.730814414801496,0.0,0.543490243930458,0.16911190857031722,P222+60,9865
P3Hetdex16_7142,41,8,7,0.6416591156333623,0.00082829576459293,6101,4387,162.7539762270313,47.65932856870496,6101.282113947137,4387.1847543509275,162.75379976342853,47.65940354377521,6101.296479427469,4387.079931096305,162.75379198042836,47.65935977194298,1.9716816102125516,1.6725648638873654,0.9797800455886121,2.3573363450021314,0.0,0.656752443417231,0.05700848414498325,P3Hetdex16,7142
P160+47_1464,39,9,7,0.6825013637656309,0.0006502137947392848,781,5856,162.75406619074067,47.65973469382114,782.9849574916773,5857.922414085881,162.7528739967416,47.66055998337118,783.003163791784,5857.582352626937,162.7528564237463,47.66041857399136,1.6691428020654495,7.0,0.02537205492218157,0.0,15.991050458912904,0.6815534813755999,0.30782266996142776,P160+47,1464
P3Hetdex16_7144,42,7,8,0.6680150333583779,0.0008842730379374021,6105,5560,162.73896434121878,48.14799251357451,6105.707964191923,5559.0460368079,162.73853257129073,48.147589997610986,6105.775525512838,5559.1769460247115,162.73848896278602,48.14764405516129,1.906877720932676,1.6216489862177934,0.28373408455394805,2.04041122661458,0.0,0.6806406386777312,0.06861528129980103,P3Hetdex16,7144
P160+47_1709,21,7,7,0.2907441703694044,0.0004521277548692602,841,7025,162.73859531327756,48.147387985570276,840.980512944426,7026.95412109789,162.73864414859943,48.14820172825461,839.0,7025.612580145306,162.73985568922475,48.147618508889416,3.955636004686044,1.2012778125786625,0.6598929875622901,8.41223532251934,0.0,0.30077542242588695,0.2403215741041327,P160+47,1709
P3Hetdex16_7553,23,6,6,0.2505624384825431,0.00043450244548242246,6456,4927,162.52770510513676,47.88156745660904,6456.348647697404,4927.281381106299,162.52748500888566,47.88168178940124,6456.394687774022,4927.139022915994,162.52745817608383,47.88162210242947,1.9025081783275632,1.2473458394711054,-0.26724630395207816,2.017666220124062,0.0,0.25428978332189484,0.13931118990158536,P3Hetdex16,7553
P160+47_2787,22,5,7,0.41280345541264796,0.0008414528155323076,1162,6379,162.52715235454716,47.88207102653815,1162.842131786331,6378.998025921489,162.52662915250758,47.88207962716906,1162.6315701021726,6379.056007804819,162.52676094149504,47.88210142369278,2.500986894781445,0.9743448409248041,-0.41224813767285146,4.322583366714432,0.0,0.4221227742455396,0.13884575764674878,P160+47,2787
P3Hetdex16_7705,36,4,10,0.32266147474638385,0.0003074875389447822,6592,3383,162.4631068434251,47.23721264835814,6595.561566065288,3382.3966931266136,162.46092890349257,47.23693056053494,6595.0,3382.2609784529986,162.46127523211686,47.23687887730689,4.0,1.7278006797635883,0.0002616223574347584,8.527768706506585,0.7443060842886619,0.3193414956508322,0.12077978850133947,P3Hetdex16,7705
P160+47_3004,19,4,8,0.2563155464972149,0.00043056783577845087,1224,4829,162.46338601439533,47.23712716530953,1226.6074189466628,4827.287918650525,162.46175859144734,47.236442317967246,1226.8260982848376,4827.290137962643,162.46162443630428,47.23644561304421,3.83916967652404,0.7992759207383611,0.12513193059016708,8.107503400764504,0.0,0.2638571678225158,0.13555725157752155,P160+47,3004
P3Hetdex16_7957,34,4,11,0.6498349742059938,0.0008950873205326496,6844,1798,162.33007624529728,46.574644599575,6847.285493240711,1794.6799841350007,162.32812935700147,46.573230702918394,6846.0,1795.158332768076,162.32890209012226,46.57344201548703,2.9217889749494965,1.9079651442393941,-0.6516769675560166,5.598066861108066,2.046040396776218,0.6671860680006775,0.24689757770193266,P3Hetdex16,7957
P160+47_3615,47,8,7,1.2664046116221928,0.0014062671255991807,1402,3235,162.33043305302076,46.575029432715795,1400.873317733763,3235.26679014046,162.33111986319025,46.57512913953331,1400.8266213213699,3235.3183078196944,162.33114892045867,46.57515012620135,2.01129548001937,1.8791956766028932,1.3218155647054288,2.5361307220651708,1.892645955041696,1.284722484054439,0.04005412063181793,P160+47,3615
P3Hetdex16_8049,37,8,5,0.4336053070037689,0.00041557540666106767,6911,3913,162.25978552610354,47.455066388671824,6911.083536807459,3914.432912057207,162.25971346202786,47.45566246098016,6911.180583964028,3914.372738718691,162.2596545264501,47.45563645209806,1.808305387508663,3.366410338517026,0.053937899116116635,1.4603269751666177,6.8441168446983935,0.436235911011116,0.0719883842107571,P3Hetdex16,8049
P160+47_4232,73,9,15,1.339518780878424,0.0007415029207786293,1569,5342,162.25906951786868,47.45436866209978,1572.223102146914,5344.203473824848,162.25711543074428,47.45531798067565,1573.4622200805954,5344.324789966746,162.25635364971197,47.45538059524836,1.5082943274747993,7.206853146371914,1.91751519622091,0.0,16.492710107716025,1.2415139269298847,0.2863140125144934,P160+47,4232
P3Hetdex16_8416,26,6,7,0.2289908881922078,0.0003088185326421725,7355,3547,161.992236992066,47.29797882947678,7355.934903719656,3545.563334846527,161.991686198597,47.29736999834608,7356.008437097546,3545.490902263944,161.99164221193666,47.29733900815606,2.5766075915588083,1.3612595927834186,2.285711803173567,4.562227042006133,0.0,0.2371113297348929,0.15184273989774108,P3Hetdex16,8416
P160+47_5762,55,13,10,1.1289865239116648,0.0011774279915657724,1995,4959,161.9918231349701,47.29867598876042,1997.665505389904,4958.093440426043,161.9901743542703,47.29832053750308,1998.121667889632,4956.930306205338,161.98987978463865,47.297839791463225,1.6636350034650544,2.0764902661597424,0.3741836679372571,0.0,2.8124298532336285,0.9992038182955872,0.2509418403018557,P160+47,5762
P3Hetdex16_8669,20,4,8,0.17607906234317647,0.00028606496604380224,7767,3461,161.74071779727325,47.257285474936936,7769.176026462891,3457.3046322847367,161.73944986432898,47.25571919835354,7769.0,3457.297736372275,161.73955804511954,47.25571852864128,2.476604049994874,0.9783763881439208,0.014000912316114555,4.244021774580704,0.0,0.18472968716146704,0.19971507502926295,P3Hetdex16,8669
